Date,Open,High,Low,Close,Adj Close,Volume
2017-03-30,92.980003,93.370003,92.400002,93.220001,90.823700,3672600
2017-03-31,92.629997,93.239998,92.019997,92.760002,90.375534,4020600
2017-04-03,92.430000,92.839996,91.000000,92.269997,89.898109,3685800
2017-04-04,93.889999,94.779999,93.059998,94.129997,91.710304,5797500
2017-04-05,94.919998,96.730003,93.959999,94.239998,91.817474,6061300
2017-04-06,94.419998,96.419998,94.260002,95.820000,93.356865,5421600
2017-04-07,95.870003,96.620003,95.419998,95.519997,93.064575,4463800
2017-04-10,96.309998,97.889999,96.099998,97.139999,94.642937,5168300
2017-04-11,97.300003,97.309998,95.669998,97.099998,94.603958,4250400
2017-04-12,96.690002,96.769997,94.660004,94.860001,92.421539,4773900
2017-04-13,94.599998,94.860001,93.089996,93.099998,90.706779,4706000
2017-04-17,93.690002,94.349998,93.489998,94.139999,91.720047,3719100
2017-04-18,93.500000,94.540001,93.120003,94.389999,91.963623,3310400
2017-04-19,94.860001,95.970001,93.290001,93.470001,91.067268,5550400
2017-04-20,93.279999,94.959999,92.980003,94.660004,92.992752,4852500
2017-04-21,95.190002,95.250000,93.809998,94.320000,92.658745,4128700
2017-04-24,95.839996,97.059998,95.800003,96.809998,95.104881,6739400
2017-04-25,102.879997,104.889999,102.000000,104.419998,102.580841,18383500
2017-04-26,103.800003,105.980003,103.639999,104.660004,102.816628,9856100
2017-04-27,104.050003,104.239998,102.559998,102.680000,100.871498,6727400
2017-04-28,102.830002,103.529999,102.230003,102.260002,100.458893,4004300
2017-05-01,102.650002,102.989998,101.410004,102.000000,100.203476,4512100
2017-05-02,102.269997,102.709999,101.250000,101.510002,99.722107,4516400
2017-05-03,101.040001,102.169998,100.779999,101.540001,99.751579,4278400
2017-05-04,101.440002,101.500000,98.639999,99.389999,97.639442,7271600
2017-05-05,99.500000,99.989998,99.019997,99.639999,97.885033,4086800
2017-05-08,99.480003,100.099998,98.940002,99.370003,97.619797,5094600
2017-05-09,99.720001,100.209999,99.250000,99.290001,97.541199,9742000
2017-05-10,99.720001,100.709999,99.300003,100.360001,98.592361,4696700
2017-05-11,101.900002,101.919998,100.150002,100.989998,99.211258,5220300
2017-05-12,100.589996,100.949997,100.169998,100.709999,98.936195,4112000
2017-05-15,101.589996,102.559998,101.410004,102.419998,100.616074,3756100
2017-05-16,102.750000,102.800003,101.269997,102.339996,100.537476,3115900
2017-05-17,102.339996,102.339996,99.889999,100.139999,98.376236,4618500
2017-05-18,99.139999,100.669998,97.739998,100.220001,98.454826,5931500
2017-05-19,101.570000,102.860001,101.269997,102.430000,100.625908,4636500
2017-05-22,102.669998,103.050003,101.809998,102.290001,100.488365,4376300
2017-05-23,102.300003,103.750000,102.059998,103.629997,101.804764,3327200
2017-05-24,103.330002,104.910004,103.150002,103.949997,102.119125,5170900
2017-05-25,104.449997,105.940002,104.239998,105.019997,103.170280,5220000
2017-05-26,105.000000,105.709999,104.620003,105.660004,103.799011,2894100
2017-05-30,105.260002,105.860001,105.010002,105.470001,103.612358,3211700
2017-05-31,105.250000,105.760002,103.599998,105.430000,103.573067,4131400
2017-06-01,105.769997,106.430000,105.160004,105.650002,103.789185,4211300
2017-06-02,105.669998,106.760002,105.180000,105.949997,104.083900,3702800
2017-06-05,105.580002,107.169998,105.139999,105.199997,103.347107,4319500
2017-06-06,104.790001,105.519997,104.059998,104.550003,102.708565,3800200
2017-06-07,104.300003,104.690002,102.449997,103.510002,101.686874,5121700
2017-06-08,103.510002,105.389999,103.510002,105.010002,103.160461,4640200
2017-06-09,105.089996,107.019997,105.029999,105.919998,104.054428,3881000
2017-06-12,105.919998,106.349998,104.900002,106.070000,104.201782,4167400
2017-06-13,106.180000,106.660004,105.510002,105.750000,103.887421,3522700
2017-06-14,105.800003,105.989998,103.989998,104.709999,102.865738,4100200
2017-06-15,103.800003,106.639999,103.800003,106.400002,104.525970,5974100
2017-06-16,106.760002,107.910004,106.400002,107.599998,105.704834,7350400
2017-06-19,107.949997,108.040001,106.669998,107.489998,105.596779,4347600
2017-06-20,108.059998,108.180000,106.919998,107.040001,105.154709,5314100
2017-06-21,106.629997,106.760002,103.150002,103.470001,101.647583,6274100
2017-06-22,103.570000,104.660004,103.489998,103.839996,102.011063,3652500
2017-06-23,102.500000,104.269997,102.300003,104.110001,102.276314,12089800
2017-06-26,104.660004,105.629997,103.440002,104.250000,102.413841,2857700
2017-06-27,104.500000,105.230003,103.690002,103.930000,102.099480,3380700
2017-06-28,104.849998,106.629997,104.760002,106.449997,104.575096,4118300
2017-06-29,106.449997,106.970001,104.809998,105.639999,103.779358,3550000
2017-06-30,106.099998,108.040001,105.830002,107.459999,105.567307,4702100
2017-07-03,106.510002,107.839996,106.480003,106.970001,105.085938,2404900
2017-07-05,107.000000,107.879997,106.650002,107.489998,105.596779,3483600
2017-07-06,107.230003,107.889999,106.300003,106.510002,104.634033,2921700
2017-07-07,106.610001,107.580002,105.849998,106.919998,105.036812,2767900
2017-07-10,106.730003,108.489998,106.239998,107.839996,105.940605,2951500
2017-07-11,107.910004,108.470001,107.050003,108.239998,106.333565,2559900
2017-07-12,108.919998,110.000000,108.839996,108.959999,107.040886,3611600
2017-07-13,108.889999,109.250000,107.970001,108.470001,106.559517,3051100
2017-07-14,108.550003,109.360001,108.050003,108.769997,106.854233,4480200
2017-07-17,108.000000,109.379997,107.980003,108.839996,106.923004,2969500
2017-07-18,108.220001,108.220001,106.570000,107.070000,105.943420,3984400
2017-07-19,107.300003,108.000000,107.139999,107.849998,106.715210,2857900
2017-07-20,107.879997,108.150002,107.059998,107.320000,106.190788,3759700
2017-07-21,106.709999,106.949997,105.110001,106.589996,105.468468,4258100
2017-07-24,107.860001,108.500000,107.290001,108.180000,107.041740,5980400
2017-07-25,113.239998,114.889999,111.800003,114.540001,113.334824,14264600
2017-07-26,114.250000,114.540001,113.080002,113.519997,112.325546,5741200
2017-07-27,113.720001,114.389999,113.250000,114.370003,113.166611,5583500
2017-07-28,114.449997,114.900002,113.480003,114.099998,112.899452,4704500
2017-07-31,114.500000,114.660004,113.690002,113.949997,112.751022,4477200
2017-08-01,114.269997,114.430000,112.519997,113.099998,111.909973,3683700
2017-08-02,113.150002,113.580002,112.089996,113.089996,111.900078,2830600
2017-08-03,112.849998,113.720001,112.849998,113.559998,112.365128,2438900
2017-08-04,113.879997,114.639999,113.449997,114.349998,113.146812,2631900
2017-08-07,114.480003,114.989998,114.300003,114.709999,113.503036,2269400
2017-08-08,114.589996,115.250000,114.190002,114.410004,113.206192,2601200
2017-08-09,114.389999,115.459999,114.110001,114.339996,113.136917,3170100
2017-08-10,113.889999,114.129997,112.860001,113.150002,111.959450,3186700
2017-08-11,113.070000,113.669998,112.750000,112.849998,111.662598,2130300
2017-08-14,113.459999,114.370003,113.269997,113.709999,112.513557,1918900
2017-08-15,114.000000,114.230003,113.320000,113.650002,112.454185,2826800
2017-08-16,113.809998,114.510002,113.629997,114.120003,112.919243,2268600
2017-08-17,114.000000,114.370003,113.139999,113.139999,111.949554,2905100
2017-08-18,112.989998,114.639999,112.690002,113.919998,112.721336,3875700
2017-08-21,113.750000,114.089996,113.269997,113.599998,112.404709,3137400
2017-08-22,114.209999,115.860001,114.000000,115.820000,114.601357,3881100
2017-08-23,115.000000,115.379997,114.750000,114.750000,113.542610,2447600
2017-08-24,115.000000,115.050003,114.389999,114.779999,113.572296,1861200
2017-08-25,115.470001,116.639999,115.150002,115.349998,114.136292,3282200
2017-08-28,115.760002,116.059998,114.660004,115.070000,113.859245,2011000
2017-08-29,114.379997,116.599998,114.300003,116.010002,114.789352,4355700
2017-08-30,116.120003,117.690002,115.879997,117.550003,116.313148,3401000
2017-08-31,117.949997,118.830002,117.349998,117.489998,116.253777,3357700
2017-09-01,117.489998,118.820000,117.400002,118.279999,117.035469,2992200
2017-09-05,118.139999,119.129997,117.820000,118.300003,117.055260,3826800
2017-09-06,118.750000,119.190002,116.980003,116.980003,115.749146,4292600
2017-09-07,117.379997,117.930000,116.500000,117.769997,116.530830,3270100
2017-09-08,117.230003,118.849998,117.000000,117.820000,116.580315,2787000
2017-09-11,118.820000,118.919998,117.470001,118.870003,117.619270,3527500
2017-09-12,119.190002,121.389999,119.059998,120.940002,119.667480,5554000
2017-09-13,120.500000,121.000000,119.410004,119.629997,118.371262,2532200
2017-09-14,119.790001,120.790001,119.209999,120.480003,119.212318,2904900
2017-09-15,121.010002,121.570000,120.309998,121.370003,120.092964,4610100
2017-09-18,123.620003,124.430000,122.849998,123.830002,122.527077,4349000
2017-09-19,123.959999,124.930000,123.760002,124.739998,123.427498,3050000
2017-09-20,124.970001,125.279999,124.180000,124.849998,123.536339,3151600
2017-09-21,124.519997,125.040001,123.820000,124.790001,123.476974,2615400
2017-09-22,124.580002,125.419998,124.349998,124.430000,123.120758,2616700
2017-09-25,124.370003,124.779999,123.650002,124.320000,123.011917,3268500
2017-09-26,124.699997,125.070000,124.320000,124.510002,123.199913,2301900
2017-09-27,125.209999,125.419998,124.339996,124.519997,123.209808,2140600
2017-09-28,123.910004,125.279999,123.620003,125.230003,123.912346,2067800
2017-09-29,125.349998,125.550003,124.510002,124.709999,123.397812,2273500
2017-10-02,124.400002,124.830002,123.949997,124.720001,123.407707,2502600
2017-10-03,124.980003,125.529999,124.349998,125.510002,124.189392,2166100
2017-10-04,125.690002,127.089996,125.599998,126.739998,125.406448,2792300
2017-10-05,126.800003,126.910004,126.010002,126.400002,125.070030,2496200
2017-10-06,126.120003,126.989998,125.980003,126.930000,125.594460,2697400
2017-10-09,126.919998,126.930000,125.940002,126.879997,125.544975,1979600
2017-10-10,127.519997,128.289993,127.269997,128.190002,126.841194,4414300
2017-10-11,128.169998,128.850006,127.669998,128.600006,127.246887,2177800
2017-10-12,128.399994,130.160004,128.380005,129.990005,128.622253,3372300
2017-10-13,131.000000,131.410004,129.199997,130.710007,129.334686,3478200
2017-10-16,131.250000,132.119995,130.940002,131.470001,130.086685,2914200
2017-10-17,131.139999,131.470001,130.320007,130.539993,129.166473,2380300
2017-10-18,130.500000,131.649994,130.500000,131.289993,129.908569,2511400
2017-10-19,131.000000,131.630005,129.399994,131.550003,130.165848,4837600
2017-10-20,131.339996,131.910004,130.479996,131.360001,130.753113,3086800
2017-10-23,131.949997,132.339996,131.160004,131.679993,131.071625,5549500
2017-10-24,140.059998,140.440002,136.630005,138.240005,137.601334,18886700
2017-10-25,137.210007,137.830002,134.789993,136.839996,136.207794,7438600
2017-10-26,136.880005,138.240005,136.850006,136.940002,136.307343,5745400
2017-10-27,136.919998,138.399994,136.899994,137.809998,137.173309,4064600
2017-10-30,137.300003,137.809998,136.479996,136.490005,135.859421,3044500
2017-10-31,136.500000,136.619995,135.080002,135.800003,135.172607,3988300
2017-11-01,135.669998,137.300003,135.429993,136.289993,135.660324,3629000
2017-11-02,136.419998,136.990005,135.690002,136.470001,135.839508,2722600
2017-11-03,136.479996,136.949997,136.360001,136.630005,135.998779,2105400
2017-11-06,136.800003,138.449997,136.789993,137.710007,137.073792,2780900
2017-11-07,137.800003,138.899994,136.660004,138.809998,138.168686,3222100
2017-11-08,138.399994,138.750000,137.179993,137.289993,136.655716,1933300
2017-11-09,136.440002,136.750000,134.649994,135.339996,134.714722,2940300
2017-11-10,135.089996,136.889999,135.070007,136.479996,135.849457,2016900
2017-11-13,135.529999,136.550003,134.869995,136.529999,135.899231,1894100
2017-11-14,138.000000,138.119995,136.470001,137.539993,136.904556,3041300
2017-11-15,136.479996,136.759995,133.809998,134.100006,133.480469,3746200
2017-11-16,135.470001,137.410004,135.100006,136.360001,135.730011,2812900
2017-11-17,135.800003,136.360001,135.020004,136.130005,135.501083,2312700
2017-11-20,136.440002,137.809998,136.250000,136.910004,136.277481,2124000
2017-11-21,137.770004,138.000000,137.169998,137.600006,136.964294,2221400
2017-11-22,138.220001,138.419998,137.199997,138.009995,137.372391,4887500
2017-11-24,138.100006,138.419998,137.339996,137.389999,136.755249,944400
2017-11-27,137.470001,138.270004,136.889999,137.190002,136.556183,2585400
2017-11-28,137.509995,139.000000,137.270004,138.990005,138.347870,2592700
2017-11-29,138.169998,139.210007,137.199997,138.059998,137.422165,3098200
2017-11-30,138.899994,141.330002,137.110001,141.149994,140.497879,7507800
2017-12-01,141.600006,142.399994,138.380005,141.520004,140.866180,5481600
2017-12-04,144.250000,145.190002,141.440002,141.500000,140.846268,4922300
2017-12-05,141.750000,142.190002,139.729996,140.139999,139.492554,3884100
2017-12-06,140.149994,141.139999,139.500000,140.339996,139.691620,2881400
2017-12-07,139.779999,143.000000,139.190002,142.889999,142.229843,2977100
2017-12-08,143.869995,144.320007,142.929993,143.860001,143.195358,2490100
2017-12-11,144.630005,144.710007,143.479996,143.770004,143.105789,1913500
2017-12-12,144.039993,144.800003,143.210007,143.419998,142.757401,3397100
2017-12-13,144.179993,149.050003,144.070007,148.570007,147.883606,6486500
2017-12-14,148.850006,149.000000,145.880005,146.279999,145.604187,4616900
2017-12-15,147.350006,147.839996,145.490005,146.690002,146.012299,7931700
2017-12-18,147.750000,149.809998,146.800003,149.770004,149.078064,3534800
2017-12-19,149.899994,151.089996,148.529999,150.910004,150.212799,3554100
2017-12-20,151.929993,152.600006,150.699997,152.520004,151.815353,3076000
2017-12-21,152.690002,155.100006,151.809998,154.639999,153.925568,4017400
2017-12-22,154.770004,155.800003,153.949997,155.750000,155.030426,2486400
2017-12-26,156.039993,156.979996,155.660004,156.440002,155.717255,1870600
2017-12-27,156.940002,157.690002,156.309998,157.520004,156.792267,2520500
2017-12-28,157.940002,158.649994,157.229996,158.419998,157.688095,4064000
2017-12-29,158.050003,158.500000,157.509995,157.580002,156.851974,2616100
